"","date","AAPL","AMZN","FB","GOOGL","MSFT"
"94",2013-05-16,0.013272986977708,-0.00919582507989517,-0.0178271745253205,-0.0132107383635341,0.00677187193680033
"95",2013-05-17,-0.003042161125092,0.0216479713979215,0.00458194777529992,0.00585754156291723,0.0229160526045363
"96",2013-05-20,0.0220735709049299,-0.00844604951719198,-0.0188430878014798,-0.000715167314091765,0.00600439747228385
"97",2013-05-21,-0.0074098297694316,0.00458529395867597,-0.00388954204866255,-0.00171856215250397,-0.00657826169591535
"98",2013-05-22,0.00383633551106961,-0.0221888471047614,-0.0196779273552505,-0.0195398070534276,-0.00691022990110861
"99",2013-05-23,0.0017885486980609,-0.00442108749094365,-0.00398252226854816,-0.00748224015174466,-0.0133802368080335
"100",2013-05-24,0.00678460577300556,-0.000229201217801412,-0.0303851623709957,-0.0107852519567963,0.00350782736316054
"101",2013-05-28,-0.00836915205237777,0.0209826385463487,-0.00867590669608654,0.00906199434967633,0.0216490393546743
"102",2013-05-29,0.00791963690465309,-0.006606420084987,-0.0329004790143177,-0.0148152400889214,-0.00400604424953401
"103",2013-05-30,0.0147908560926846,0.00488387789524954,0.0514004520250396,0.00281759918908604,0.00429130882056003
"104",2013-05-31,-0.00410532000071834,0.00884293956900293,-0.00817996397873236,0.000528122656637416,-0.00371783788209551
"105",2013-06-03,0.00219912233361476,-0.00865550444170118,-0.0207476321942485,-0.00412921126382155,0.0195778649141754
"106",2013-06-04,-0.00313336426796177,-0.00443123997590834,-0.0139330943039242,-0.00987999860307211,-0.0170023392672458
"107",2013-06-05,-0.00939168006479022,0.0055173106387,-0.0267142124702322,0.000698144569971294,-0.00601988863510712
"108",2013-06-06,-0.0150530097326086,0.00246719377485724,0.00305206260576632,0.00572974777784304,0.0051622057268036
"109",2013-06-07,0.00761158144699529,0.0331956615435356,0.0138351536671712,0.0173018035822659,0.0201049580851598
"110",2013-06-10,-0.00663104560178347,0.0150557096494562,0.0436860299622998,0.0118535671461654,-0.00562244136629593
"111",2013-06-11,-0.0029436847801975,-0.0226329996795071,-0.0124070654324062,-0.0117626366490163,-0.0179209243167024
"112",2013-06-12,-0.0124398028595755,-0.0113826315682264,-0.0108788099909225,-0.00893947839410079,0.00458153309739557
"113",2013-06-13,0.00868492653031008,0.0150515968889972,-0.0016842109244303,0.00574050339648809,-0.00803203889557166
"114",2013-06-14,-0.0136489008307334,-0.00654816630328378,-0.00422302156794252,-0.00223740654229581,-0.0092593063831922
"115",2013-06-17,0.00452418545665395,0.0147453376746909,0.0163697677721077,0.0127295132588544,0.0172913452787638
"116",2013-06-18,-0.000532807134013705,0.0132187696903886,0.00787891299288294,0.0160843543538271,-0.000571432694310897
"117",2013-06-19,-0.020520529743447,-0.0128591781592749,0.00412201754797545,6.66162665426607e-05,-0.0112117349164903
"118",2013-06-20,-0.0146698622663232,-0.0171142753983192,-0.017009288255231,-0.017856259566881,-0.0323176557224961
"119",2013-06-21,-0.00804490711967588,-0.000292673747159997,0.0260184400993407,-0.0043156129174984,-0.0065912280197231
"120",2013-06-24,-0.0268631366124272,-0.0101109383957898,-0.024346157135885,-0.0127264019067802,0.013435402791473
"121",2013-06-25,0.00022345297612375,0.00545426467987732,0.0128658754825717,-0.00413594267633308,-0.00148397019042331
"122",2013-06-26,-0.0113899198315704,0.0199402996289277,-0.00371824431687801,0.00856400951738357,0.0199947943245033
"123",2013-06-27,-0.0108354226945964,-7.21249466385224e-05,0.0204841246695841,0.00390694450887873,0.00782951025390138
"124",2013-06-28,0.00695922210867592,0.000504336883111706,0.00888172994185358,0.00375551312772397,-0.00231350585194822
"125",2013-07-01,0.0315013279403442,0.0157562484931761,-0.0028174702806711,0.00849432307142919,-0.00522504094363967
"126",2013-07-02,0.0223999795475126,0.00576148122220756,-0.016253872992512,-0.0062931829049162,-0.0122987523225381
"127",2013-07-03,0.00550454259795666,0.00105674236519926,0.00449622666314183,0.00465871675286691,0.00206038196247678
"128",2013-07-05,-0.00806470513876649,0.00649229697722299,-0.00613620239683838,0.0079329945916855,0.0058634725252435
"129",2013-07-08,-0.00569397637477988,0.0163411653750736,0.0138550708599,0.0128991997287229,0.00350148202344367
"130",2013-07-09,0.01743533548688,0.00322958780015011,0.0306858511728903,0.000165711067771226,0.000582452353060561
"131",2013-07-10,-0.0038428518290922,0.00274034364336341,0.0124806224639185,0.00082821425690781,0.0101375083726324
"132",2013-07-11,0.015471340594206,0.0247652553032387,0.000387521817968076,0.0156061888227184,0.0281308896608429
"133",2013-07-12,-0.00182696213107229,0.025989124672871,0.00386701958816948,0.00299478879524177,-0.000560741020405251
"134",2013-07-15,0.00217823903805088,-0.00319149951081921,0.0141792370941407,0.00182926661040464,0.0139200618450835
"135",2013-07-16,0.00643612924941223,0.000978051717969779,0.00152087478895714,-0.00550887582566106,0.00276110294649738
"136",2013-07-17,0.000255688048984241,0.00591335470898545,0.0124600441547371,-0.00115330012783387,-0.0147202548101619
"137",2013-07-18,0.00336399602731177,-0.0149481148143074,-0.0177933901300996,-0.00860475559749381,-0.00842958707800463
"138",2013-07-19,-0.0158982435234411,0.00367619807899823,-0.0115253294889311,-0.0155817655042208,-0.121033141834639
"139",2013-07-22,0.00319530375353172,-0.00574988010107326,0.00654729881883658,0.0156037268516708,0.0192404620638207
"140",2013-07-23,-0.0173198253013439,-0.00800617292692017,0.00306631145067369,-0.00760545409199271,-0.00595342375852812
"141",2013-07-24,0.0500861503704683,-0.00706668274118967,0.0144379790386012,-0.000996266317354258,0.00439015296825502
"142",2013-07-25,-0.00457312080289618,0.014809156090584,0.259371105918729,-0.0169780205715537,-0.0179958100366572
"143",2013-07-26,0.00566218858016535,0.0279832234895985,-0.010238586006794,-0.00265080521735753,0.00730060749453912
"144",2013-07-29,0.0153022634419011,-0.0191234050753526,0.0409043786645116,-0.00348489848280351,-0.00253317097179494
"145",2013-07-30,0.0122739196071915,-0.0121281397840417,0.0602427123025065,0.00975654038346504,0.00978057319742689
"146",2013-07-31,-0.00174452215255705,-0.00394282766522701,-0.0223038131789154,-0.00356451523965102,-0.000313823855546805
"147",2013-08-01,0.00912894260763904,0.0143380097388226,0.0185764660944066,0.0183825505677498,-0.00535362192254847
"148",2013-08-02,0.0127500816801793,-0.00446068503250466,0.0148267739311071,0.00259555770320083,0.00692259704481964
"149",2013-08-05,0.0148285495066187,-0.0106412144279178,0.0295205286683407,-0.00173332834789545,-0.00597567307296645
"150",2013-08-06,-0.00898644263919448,-0.000797653527147026,-0.0164655126258254,-0.00935854750057159,-0.00379257161051749
"151",2013-08-07,-0.000580592276426685,-0.012850278805983,0.00826664506834898,-0.00662481358905405,0.0150848863574494
"152",2013-08-08,-0.00199357825475222,-0.0039484199169494,-0.00852603020406201,0.00225418226846561,0.025559669908974
"153",2013-08-09,-0.0143320647154911,0.00512655422947637,-0.00103844763954932,-0.00252367769317451,-0.00579345834849288
"154",2013-08-12,0.0280121396803153,-0.00191938096970211,-0.00729927631729989,-0.00551828164910664,0.00518500117902857
"155",2013-08-13,0.0464272097203864,-0.00921010467408571,-0.031900657831087,-0.00482241604240781,-0.0126407142823297
"156",2013-08-14,0.0180764124744936,-0.00898676842640591,-0.0100448242424333,-0.0130665874777812,0.0037162914302842
"157",2013-08-15,-0.00118421671920971,-0.0168571341701507,-0.00245870896467175,-0.01173783014563,-0.0174622442365961
"158",2013-08-16,0.00883790362760735,-0.00577639575278074,0.0141230206968391,-0.00320405883347175,0.000314699872051755
"159",2013-08-19,0.0107123475028951,0.00262978107549492,0.0194958497157852,0.0101478080701285,-0.0129769026697759
"160",2013-08-20,-0.0132236084872206,0.00530853407447351,0.0157441980069425,-0.000265724402008484,0.00730038753933096
"161",2013-08-21,0.00257094712221878,-0.00881644792335053,-0.00234588925515348,0.00450782266445022,-0.000316345324020722
"162",2013-08-22,0.00119383288748533,0.017970199187511,0.00598412096634105,0.00502572839187054,0.0243763081621115
"163",2013-08-23,-0.00386467673673236,0.000965946843856815,0.0505796818315082,-0.00401399283779175,0.0703295884270599
"164",2013-08-26,0.00388430849561407,-0.0131896639587152,0.0192947983531132,-0.00439936936059381,-0.0174168280598578
"165",2013-08-27,-0.0290068796976924,-0.0186202726043857,-0.0419918700188786,-0.0189223862568844,-0.0264070355089289
"166",2013-08-28,0.00471691615265267,0.00231104980323659,0.0226970716657655,-0.00188374747855225,-0.00724214330946879
"167",2013-08-29,0.00162827974514175,0.00848729901500453,0.0178423410479915,0.00807527354357033,0.0159232751779539
"168",2013-08-30,-0.00915287289445491,-0.0106203203091346,0.000242267168437012,-0.0100216840426355,-0.00448087124284775
"169",2013-09-03,0.00278746743636123,0.0274508338952253,0.0139491920306652,0.0157914986988793,-0.0465770977475686
"170",2013-09-04,0.0204812274647065,0.0166202128581143,-0.00215182395408065,0.0129909055142524,-0.0215607233968236
"171",2013-09-05,-0.00688167744626206,0.0015652876356353,0.0208439808496822,0.00905674921170437,0.000961049282200673
"172",2013-09-06,0.00593861509404863,0.00596645280325991,0.0297909338411098,2.27383610607521e-05,-0.0025648039286471
"173",2013-09-09,0.0158308956325839,0.0129289916725333,0.00204568767679493,0.00958356697201288,0.01623964377269
"174",2013-09-10,-0.0230419508679153,0.00216639485464351,-0.0100412300776813,0.000697898832442234,0.0227959465342385
"175",2013-09-11,-0.0559819222565404,-0.002399901151857,0.0324939015504935,0.00842648149312543,0.0107478400463133
"176",2013-09-12,0.010591433286666,-0.00260661801723208,-0.00645956131305689,-0.00349865922610691,-0.0015284726543391
"177",2013-09-13,-0.0166176964404814,-0.00315014839794432,-0.00988103694119746,-0.00447782438837016,0.0103471231568387
"178",2013-09-16,-0.0323081600918982,-0.00626290799461806,-0.0414711124567226,-0.00147456866266736,-0.00698779446013451
"179",2013-09-17,0.0114864568401168,0.0270246686418961,0.0584775413796126,-0.001860292896741,0.00395534004692919
"180",2013-09-18,0.0203485264223331,0.0255125354564766,0.00354374678719476,0.0192357757624126,0.0117738768458223
"181",2013-09-19,0.0162651377709924,9.61367756809863e-05,0.0164459358452837,-0.00547259577449867,0.00955790863004765
"182",2013-09-20,-0.0104072992146396,0.0136221012867076,0.0323126853401235,0.00524009765404702,-0.0255920884028953
"183",2013-09-23,0.048503798413358,-0.0154503690110074,-0.00633722012779321,-0.01856326024066,-0.00152589316226895
"184",2013-09-24,-0.00314387974105652,0.00843972600474499,0.0263503744292443,0.000383447813462203,-0.00889732531651806
"185",2013-09-25,-0.0155980074724564,-0.00472259406193896,0.0206318828983018,-0.0108953766530311,0.00184734560357203
"186",2013-09-26,0.00969226283877035,0.0173443195490768,0.0186284809723874,0.00107102325068734,0.00796580909694175
"187",2013-09-27,-0.00716208234715533,-0.00665476407120538,0.0167277932132396,-0.00202902013339615,0.0151425704558378
"188",2013-09-30,-0.0125070097495282,-0.0107214734674672,-0.0199080582985856,-0.000547837171716473,0.000300355261652704
"189",2013-10-01,0.0232412593491712,0.0262329683138656,0.00377542433102083,0.0125816056087339,0.00897433446957533
"190",2013-10-02,0.00327361433722511,-0.00137187682448796,-0.00278051825955144,0.00111554100594011,0.0100740551876041
"191",2013-10-03,-0.012641786200336,-0.0181030328852802,-0.0221203270453762,-0.0134916719325633,-0.00177052045177176
"192",2013-10-04,-0.00078629281792328,0.0135060395460822,0.0371226218409642,-0.00427814044436555,0.000590499105977908
"193",2013-10-07,0.00972426842131247,-0.0286474512181763,-0.0102403611467203,-0.00760604257856131,-0.0172674421960978
"194",2013-10-08,-0.0140605848092634,-0.02217743402428,-0.0692474211877124,-0.0140399415460287,-0.00874673033877215
"195",2013-10-09,0.0116794094670099,-0.0166265919641991,-0.00787990455678308,0.00256211819465214,0.00181596440457196
"196",2013-10-10,0.00624869802492032,0.0230040032024598,0.0475981938862171,0.014361364302654,0.0206500403005421
"197",2013-10-11,0.00645311249413931,0.018570159133905,0.00122253478959261,0.00430974762463653,0.0109002712145709
"198",2013-10-14,0.00653287076675098,-0.000611345091344816,0.00811192856384674,0.00471372286808798,0.00933205887344841
"199",2013-10-15,0.00530795413944383,-0.0139364367372759,-0.000201959402806702,0.00671171507093421,0.00116067594530899
"200",2013-10-16,0.00486101136731859,0.013260244244395,0.0325942807342308,0.0180001216928179,0.00433923242167071
"201",2013-10-17,0.00674219527990986,0.000901390813582065,0.0207070779601665,-0.0103425089423147,0.00805079646510205
"202",2013-10-18,0.00866412259733034,0.0567918875467461,0.0377758342448561,0.129239680951122,0.00114499684664134
"203",2013-10-21,0.0242091711042403,-0.00759877016117159,-0.00684749605170564,-0.0080508138887546,0.000857532875081409
"204",2013-10-22,-0.00286240653814709,0.018514009948904,-0.0219664895871124,0.00368101725452916,-0.0117869475793959
"205",2013-10-23,0.00974351851820897,-0.0175341935994771,-0.0149170481675926,0.023951137780179,-0.0239986170624275
"206",2013-10-24,0.013152204427601,0.0165412849056438,0.0105415252005953,-0.00569772313610261,-0.00118568581493766
"207",2013-10-25,-0.0112491609787267,0.0897094069919725,-0.00957861711356853,-0.010143408783892,0.0578997635487633
"208",2013-10-28,0.00742545535696491,-0.0144968538738825,-0.0336692790325611,-0.000197018827685943,-0.00448819650029929
"209",2013-10-29,-0.02522712619753,0.0125962542731476,-0.0166619930822473,0.0207101350928067,-0.00140632414193367
"210",2013-10-30,0.0157846301600714,-0.0044765749471988,-0.00792614656624898,-0.00563227220210006,0.000562910152889333
"211",2013-10-31,-0.00420039625398927,0.00813677464913773,0.0241898720168057,0.000155260407707469,-0.00366488666192292
"212",2013-11-01,-0.00512140115100045,-0.0139138905877106,-0.00920372652566086,-0.00344078695009053,0.0033832108585612
"213",2013-11-04,0.0128397517689579,-0.00072452424275279,-0.031236570113294,-0.000906023460517376,0.0114733615817431
"214",2013-11-05,-0.00247099809661637,0.000418112400931673,0.0384467154364219,-0.00448318814041143,0.0192896014493777
"215",2013-11-06,-0.00283747552941772,-0.0075797752515828,-0.019954345447149,0.00120339374798529,0.0411712694662022
"216",2013-11-07,-0.0163151715849928,-0.0360744383182506,-0.0322741706319275,-0.0145765172887056,-0.0179707020388775
"217",2013-11-08,0.0156240265567027,0.0194567079698798,-0.000631023262078937,0.00798429698579573,0.00743924887896711
"218",2013-11-11,-0.00290503828570256,0.0115513267925672,-0.0283812498538596,-0.00536854619236193,-0.00504240765185783
"219",2013-11-12,0.00184775169742398,-0.0137804058000969,0.00883531210655824,0.00117680836459896,-0.00613732253134552
"220",2013-11-13,0.00119166588963502,0.0189591282789185,0.044069195449513,0.0202428758332079,0.0211871456309404
"221",2013-11-14,0.0143598817877687,0.0309026361321576,0.00573190918635485,0.00266956999058996,-0.00367533480170984
"222",2013-11-15,-0.00602009597116569,0.0048061213198668,0.000408081638316386,-0.00161443234696283,-0.00474561078227149
"223",2013-11-18,-0.0121884619518173,-0.00813228110174066,-0.0670853759528879,-0.00194657970350523,-0.0170576611862555
"224",2013-11-19,0.00177219938226192,-0.00339203467943478,0.0114980978813006,-0.00617489694033574,-0.00488745051721271
"225",2013-11-20,-0.008795986868723,-0.00651538358119129,0.00150876198996043,-0.00282293430350678,0.00921174687808985
"226",2013-11-21,0.0118516799088606,0.0173622751979588,0.00579838405629726,0.0114377173036975,0.0085928952093268
"227",2013-11-22,-0.00257445011636914,0.00914698159966152,-0.0101152480879936,-0.00211034737407905,0.00453483098982968
"228",2013-11-25,0.00755123265047661,0.0115630286925685,-0.0309744696273531,0.0135142733377145,0.00186143906441504
"229",2013-11-26,0.0182760894206235,0.0124801554869356,0.0235927382427211,0.0118613988070435,-0.0077340465074548
"230",2013-11-27,0.0232740826079036,0.0139050154606312,0.0129900721069947,0.00443079952637052,0.00667087419700547
"231",2013-11-29,0.0183482747501121,0.0177109293473783,0.0111230237694022,-0.00331656820212861,0.0139975419725672
"232",2013-12-02,-0.00874179721077103,-0.00335914156601335,0.00106310205678614,-0.00483428355043426,0.00835713688023436
"233",2013-12-03,0.0270068896174272,-0.0196669850006566,-0.0070370478363502,-0.00115760857016133,-0.00364758545478648
"234",2013-12-04,-0.00233343710652994,0.00337387620768953,0.0396485916079748,0.00466033597339957,0.0163108382965311
"235",2013-12-05,0.00511984133699179,-0.00381595903703411,-0.0057755730449724,-0.000794111330539984,-0.0244359788137488
"236",2013-12-06,-0.0139731132613003,0.00637776193155623,-0.00830916712850652,0.0117807666728735,0.0094293860309732
"237",2013-12-09,0.011381236619346,-0.005337898578086,0.0185994410956734,0.0077002272422102,0.00908263451438261
"238",2013-12-10,-0.00155492369488732,0.00748054777393689,0.028460897696681,0.00602920589758325,-0.0156212406029576
"239",2013-12-11,-0.00743632704942967,-0.0145202935390755,-0.0174650427710381,-0.00681789232307372,-0.0132066430652173
"240",2013-12-12,-0.00146157129614505,-0.00246254446338035,0.0484236666211579,-0.00682742393447336,-0.0104238528122504
"241",2013-12-13,-0.0109602736495637,0.00781200340954633,0.0283423245212029,-0.00860737085016949,-0.0143420204684147
"242",2013-12-16,0.00552219528295372,0.0122348910615852,0.00914784677472641,0.0114259760644401,0.00543639469931435
"243",2013-12-17,-0.00451250301103879,-0.00339936720566475,0.0193251616524397,-0.00291206906105372,-0.0100809047174385
"244",2013-12-18,-0.00763290289900983,0.0212103181349495,0.0128589835541556,0.0138217500487936,0.00164186920462732
"245",2013-12-19,-0.0115226117673912,-0.00194650635133552,-0.00940164228844535,0.00135419913017947,-0.00906233623161719
