PERMNO,date,TICKER,PRC
52090,20161230,MKC,93.33
52090,20170131,MKC,95.55
52090,20170228,MKC,98.42
52090,20170331,MKC,97.55
52090,20170428,MKC,99.9
52090,20170531,MKC,104.15
52090,20170630,MKC,97.51
52090,20170731,MKC,95.3
52090,20170831,MKC,95.13
52090,20170929,MKC,102.64
52090,20171031,MKC,99.53
52090,20171130,MKC,102.18
52090,20171229,MKC,101.91
52090,20180131,MKC,108.77
52090,20180228,MKC,106.78
52090,20180329,MKC,106.39
52090,20180430,MKC,105.41
52090,20180531,MKC,101
52090,20180629,MKC,116.09
52090,20180731,MKC,117.54
52090,20180831,MKC,124.88
52090,20180928,MKC,131.75
52090,20181031,MKC,144
52090,20181130,MKC,150
52090,20181231,MKC,139.24001
52230,20130131,RHI,35.24
52230,20130228,RHI,35.55
52230,20130328,RHI,37.53
52230,20130430,RHI,32.82
52230,20130531,RHI,34.76
52230,20130628,RHI,33.23
52230,20130731,RHI,37.24
52230,20130830,RHI,35.27
52230,20130930,RHI,39.03
52230,20131031,RHI,38.53
52230,20131129,RHI,38.63
52230,20131231,RHI,41.99
52230,20140131,RHI,41.78
52230,20140228,RHI,40.94
52230,20140331,RHI,41.95
52230,20140430,RHI,44.8
52230,20140530,RHI,45.59
52230,20140630,RHI,47.74
52230,20140731,RHI,48.65
52230,20140829,RHI,50.21
52230,20140930,RHI,49
52230,20141031,RHI,54.78
52230,20141128,RHI,56.79
52230,20141231,RHI,58.38
52230,20150130,RHI,58.06
52230,20150227,RHI,61.96
52230,20150331,RHI,60.52
52230,20150430,RHI,55.45
52230,20150529,RHI,56.37
52230,20150630,RHI,55.5
52230,20150731,RHI,55.03
52230,20150831,RHI,51.03
52230,20150930,RHI,51.16
52230,20151030,RHI,52.66
52230,20151130,RHI,51.18
52230,20151231,RHI,47.14
52230,20160129,RHI,43.77
52230,20160229,RHI,39.39
52230,20160331,RHI,46.58
52230,20160429,RHI,38.31
52230,20160531,RHI,41.59
52230,20160630,RHI,38.16
52230,20160729,RHI,36.54
52230,20160831,RHI,38.33
52230,20160930,RHI,37.86
52230,20161031,RHI,37.42
52230,20161130,RHI,44.87
52230,20161230,RHI,48.78
52230,20170131,RHI,47.06
52230,20170228,RHI,48.24
52230,20170331,RHI,48.83
52230,20170428,RHI,46.05
52230,20170531,RHI,46.49
52230,20170630,RHI,47.93
52230,20170731,RHI,45.25
52230,20170831,RHI,45.3
52230,20170929,RHI,50.34
52230,20171031,RHI,51.77
52230,20171130,RHI,57.04
52230,20171229,RHI,55.54
52230,20180131,RHI,57.88
52230,20180228,RHI,57.07
52230,20180329,RHI,57.89
52230,20180430,RHI,60.75
52230,20180531,RHI,63.68
52230,20180629,RHI,65.1
52230,20180731,RHI,75.76
52230,20180831,RHI,78.18
52230,20180928,RHI,70.38
52230,20181031,RHI,60.53
52230,20181130,RHI,61.83
52230,20181231,RHI,57.2
52476,20130131,EFX,58.7
52476,20130228,EFX,55.12
52476,20130328,EFX,57.59
52476,20130430,EFX,61.2
52476,20130531,EFX,60.9
52476,20130628,EFX,58.93
52476,20130731,EFX,63.23
52476,20130830,EFX,59.09
52476,20130930,EFX,59.85
52476,20131031,EFX,64.67
52476,20131129,EFX,67.33
52476,20131231,EFX,69.09
52476,20140131,EFX,70.06
52476,20140228,EFX,70.06
52476,20140331,EFX,68.03
52476,20140430,EFX,70.81
52476,20140530,EFX,70.79
52476,20140630,EFX,72.54
52476,20140731,EFX,76.09
52476,20140829,EFX,78.76
52476,20140930,EFX,74.74
52476,20141031,EFX,75.74
52476,20141128,EFX,79.55
52476,20141231,EFX,80.87
52476,20150130,EFX,84.46
52476,20150227,EFX,93.37
52476,20150331,EFX,93
52476,20150430,EFX,96.93
52476,20150529,EFX,100.33
52476,20150630,EFX,97.09
52476,20150731,EFX,102.13
52476,20150831,EFX,97.9
52476,20150930,EFX,97.18
52476,20151030,EFX,106.57
52476,20151130,EFX,111.5
52476,20151231,EFX,111.37
52476,20160129,EFX,105.8
52476,20160229,EFX,104.88
52476,20160331,EFX,114.29
52476,20160429,EFX,120.25
52476,20160531,EFX,125.73
52476,20160630,EFX,128.39999
52476,20160729,EFX,132.46001
52476,20160831,EFX,131.89999
52476,20160930,EFX,134.58
52476,20161031,EFX,123.97
52476,20161130,EFX,114.45
52476,20161230,EFX,118.23
52476,20170131,EFX,117.28
52476,20170228,EFX,131.11
52476,20170331,EFX,136.74001
52476,20170428,EFX,135.31
52476,20170531,EFX,136.8
52476,20170630,EFX,137.42
52476,20170731,EFX,145.44
52476,20170831,EFX,142.47
52476,20170929,EFX,105.99
52476,20171031,EFX,108.53
52476,20171130,EFX,114.12
52476,20171229,EFX,117.92
52476,20180131,EFX,124.93
52476,20180228,EFX,113
52476,20180329,EFX,117.81
52476,20180430,EFX,112.05
52476,20180531,EFX,113.96
52476,20180629,EFX,125.11
52476,20180731,EFX,125.5
52476,20180831,EFX,133.97
52476,20180928,EFX,130.57001
52476,20181031,EFX,101.44
52476,20181130,EFX,102.67
52476,20181231,EFX,93.13
52484,20130131,BKR,25.69
52484,20130228,BKR,24.24
52484,20130328,BKR,24.5
52484,20130430,BKR,24.35
52484,20130531,BKR,26.3
52484,20130628,BKR,27.11
52484,20130731,BKR,40.4
52484,20130830,BKR,40.44
52484,20130930,BKR,40.47
52484,20131031,BKR,
52695,20130131,GWW,217.82001
52695,20130228,GWW,226.46001
52695,20130328,GWW,224.98
52695,20130430,GWW,246.47
52695,20130531,GWW,257.44
52695,20130628,GWW,252.17999
52695,20130731,GWW,262.14001
52695,20130830,GWW,247.35001
52695,20130930,GWW,261.70999
52695,20131031,GWW,268.97
52695,20131129,GWW,257.92001
52695,20131231,GWW,255.42
52695,20140131,GWW,234.48
52695,20140228,GWW,255.02
52695,20140331,GWW,252.66
52695,20140430,GWW,254.39999
52695,20140530,GWW,258.37
52695,20140630,GWW,254.27
52695,20140731,GWW,235.14999
52695,20140829,GWW,246.2
52695,20140930,GWW,251.64999
52695,20141031,GWW,246.8
52695,20141128,GWW,245.67999
52695,20141231,GWW,254.89
52695,20150130,GWW,235.84
52695,20150227,GWW,236.91
52695,20150331,GWW,235.81
52695,20150430,GWW,248.42999
52695,20150529,GWW,240.33
52695,20150630,GWW,236.64999
52695,20150731,GWW,228.71001
52695,20150831,GWW,223.44
52695,20150930,GWW,215.00999
52695,20151030,GWW,210
52695,20151130,GWW,200.53999
52695,20151231,GWW,202.59
52695,20160129,GWW,196.69
52695,20160229,GWW,216.89999
52695,20160331,GWW,233.42999
52695,20160429,GWW,234.52
52695,20160531,GWW,228.35001
52695,20160630,GWW,227.25
52695,20160729,GWW,218.85001
52695,20160831,GWW,230.66
52695,20160930,GWW,224.84
52695,20161031,GWW,208.12
52695,20161130,GWW,230.57001
52695,20161230,GWW,232.25
52695,20170131,GWW,252.57001
52695,20170228,GWW,247.96001
52695,20170331,GWW,232.75999
52695,20170428,GWW,192.7
52695,20170531,GWW,172.28
52695,20170630,GWW,180.53
52695,20170731,GWW,166.74001
52695,20170831,GWW,162.57001
52695,20170929,GWW,179.75
52695,20171031,GWW,197.7
52695,20171130,GWW,221.31
52695,20171229,GWW,236.25
52695,20180131,GWW,269.66
52695,20180228,GWW,261.54999
52695,20180329,GWW,282.26999
52695,20180430,GWW,281.35001
52695,20180531,GWW,308.98999
52695,20180629,GWW,308.39999
52695,20180731,GWW,346.56
52695,20180831,GWW,354.07001
52695,20180928,GWW,357.41
52695,20181031,GWW,283.97
52695,20181130,GWW,314.04001
52695,20181231,GWW,282.35999
52708,20130131,LEN,41.54
52708,20130228,LEN,38.59
52708,20130328,LEN,41.48
52708,20130430,LEN,41.22
52708,20130531,LEN,39.32
52708,20130628,LEN,36.04
52708,20130731,LEN,33.87
52708,20130830,LEN,31.81
52708,20130930,LEN,35.4
52708,20131031,LEN,35.55
52708,20131129,LEN,35.76
52708,20131231,LEN,39.56
52708,20140131,LEN,40.16
52708,20140228,LEN,43.88
52708,20140331,LEN,39.62
52708,20140430,LEN,38.59
52708,20140530,LEN,40.9
52708,20140630,LEN,41.98
52708,20140731,LEN,36.23
52708,20140829,LEN,39.18
52708,20140930,LEN,38.83
52708,20141031,LEN,43.08
52708,20141128,LEN,47.24
52708,20141231,LEN,44.81
52708,20150130,LEN,44.91
52708,20150227,LEN,50.21
52708,20150331,LEN,51.81
52708,20150430,LEN,45.8
52708,20150529,LEN,46.63
52708,20150630,LEN,51.04
52708,20150731,LEN,53.04
52708,20150831,LEN,50.9
52708,20150930,LEN,48.13
52708,20151030,LEN,50.07
52708,20151130,LEN,51.21
52708,20151231,LEN,48.91
52708,20160129,LEN,42.15
52708,20160229,LEN,41.94
52708,20160331,LEN,48.36
52708,20160429,LEN,45.31
52708,20160531,LEN,45.57
52708,20160630,LEN,46.1
52708,20160729,LEN,46.8
52708,20160831,LEN,47.3
52708,20160930,LEN,42.34
52708,20161031,LEN,41.69
52708,20161130,LEN,42.54
52708,20161230,LEN,42.93
52708,20170131,LEN,44.65
52708,20170228,LEN,48.79
52708,20170331,LEN,51.19
52708,20170428,LEN,50.5
52708,20170531,LEN,51.31
52708,20170630,LEN,53.32
52708,20170731,LEN,52.44
52708,20170831,LEN,51.76
52708,20170929,LEN,52.8
52708,20171031,LEN,55.67
52708,20171130,LEN,62.78
52708,20171229,LEN,63.24
52708,20180131,LEN,62.66
52708,20180228,LEN,56.58
52708,20180329,LEN,58.94
52708,20180430,LEN,52.89
52708,20180531,LEN,51.74
52708,20180629,LEN,52.5
52708,20180731,LEN,52.27
52708,20180831,LEN,51.67
52708,20180928,LEN,46.69
52708,20181031,LEN,42.98
52708,20181130,LEN,42.73
52708,20181231,LEN,39.15
52978,20130131,HAS,37.37
52978,20130228,HAS,40.02
52978,20130328,HAS,43.94
52978,20130430,HAS,47.37
52978,20130531,HAS,44.48
52978,20130628,HAS,44.83
52978,20130731,HAS,46
52978,20130830,HAS,45.58
52978,20130930,HAS,47.14
52978,20131031,HAS,51.65
52978,20131129,HAS,53.82
52978,20131231,HAS,55.01
52978,20140131,HAS,49.12
52978,20140228,HAS,55.16
52978,20140331,HAS,55.62
52978,20140430,HAS,55.26
52978,20140530,HAS,53.7
52978,20140630,HAS,53.05
52978,20140731,HAS,49.95
52978,20140829,HAS,52.655
52978,20140930,HAS,54.995
52978,20141031,HAS,57.53
52978,20141128,HAS,59.2
52978,20141231,HAS,54.99
52978,20150130,HAS,54.92
52978,20150227,HAS,62.315
52978,20150331,HAS,63.24
52978,20150430,HAS,70.79
52978,20150529,HAS,72.13
52978,20150630,HAS,74.79
52978,20150731,HAS,78.74
52978,20150831,HAS,74.59
52978,20150930,HAS,72.14
52978,20151030,HAS,76.83
52978,20151130,HAS,73.09
52978,20151231,HAS,67.36
52978,20160129,HAS,74.28
52978,20160229,HAS,75.87
52978,20160331,HAS,80.1
52978,20160429,HAS,84.64
52978,20160531,HAS,87.29
52978,20160630,HAS,83.99
52978,20160729,HAS,81.23
52978,20160831,HAS,81.74
52978,20160930,HAS,79.33
52978,20161031,HAS,83.41
52978,20161130,HAS,85.39
52978,20161230,HAS,77.79
52978,20170131,HAS,82.51
52978,20170228,HAS,96.87
52978,20170331,HAS,99.82
52978,20170428,HAS,99.11
52978,20170531,HAS,105.26
52978,20170630,HAS,111.51
52978,20170731,HAS,105.88
52978,20170831,HAS,98.25
52978,20170929,HAS,97.67
52978,20171031,HAS,92.59
52978,20171130,HAS,93.02
52978,20171229,HAS,90.89
52978,20180131,HAS,94.57
52978,20180228,HAS,95.57
52978,20180329,HAS,84.3
52978,20180430,HAS,88.09
52978,20180531,HAS,86.75
52978,20180629,HAS,92.31
52978,20180731,HAS,99.61
52978,20180831,HAS,99.31
52978,20180928,HAS,105.12
52978,20181031,HAS,91.71
52978,20181130,HAS,91
52978,20181231,HAS,81.25
53065,20130131,IPG,12.11
53065,20130228,IPG,12.78
53065,20130328,IPG,13.03
53065,20130430,IPG,13.84
53065,20130531,IPG,14.22
53065,20130628,IPG,14.55
53065,20130731,IPG,16.45
53065,20130830,IPG,15.72
53065,20130930,IPG,17.18
53065,20131031,IPG,16.8
53065,20131129,IPG,17.4
53065,20131231,IPG,17.7
53065,20140131,IPG,16.32
53065,20140228,IPG,17.72
53065,20140331,IPG,17.14
53065,20140430,IPG,17.42
53065,20140530,IPG,19.12
53065,20140630,IPG,19.51
53065,20140731,IPG,19.71
53065,20140829,IPG,19.53
53065,20140930,IPG,18.32
53065,20141031,IPG,19.39
53065,20141128,IPG,20.29
53065,20141231,IPG,20.77
53065,20150130,IPG,19.94
53065,20150227,IPG,22.3
53065,20150331,IPG,22.12
53065,20150430,IPG,20.84
53065,20150529,IPG,20.42
53065,20150630,IPG,19.27
53065,20150731,IPG,21.3
53065,20150831,IPG,18.88
53065,20150930,IPG,19.13
53065,20151030,IPG,22.93
53065,20151130,IPG,23
53065,20151231,IPG,23.28
53065,20160129,IPG,22.44
53065,20160229,IPG,21.39
53065,20160331,IPG,22.95
53065,20160429,IPG,22.94
53065,20160531,IPG,23.9
53065,20160630,IPG,23.1
53065,20160729,IPG,23.06
53065,20160831,IPG,23.14
53065,20160930,IPG,22.35
53065,20161031,IPG,22.39
53065,20161130,IPG,24.07
53065,20161230,IPG,23.41
53065,20170131,IPG,23.53
53065,20170228,IPG,24.1
53065,20170331,IPG,24.57
53065,20170428,IPG,23.57
53065,20170531,IPG,24.93
53065,20170630,IPG,24.6
53065,20170731,IPG,21.61
53065,20170831,IPG,20.14
53065,20170929,IPG,20.79
53065,20171031,IPG,19.25
53065,20171130,IPG,19.78
53065,20171229,IPG,20.16
53065,20180131,IPG,21.89
53065,20180228,IPG,23.4
53065,20180329,IPG,23.03
53065,20180430,IPG,23.59
53065,20180531,IPG,22.6
53065,20180629,IPG,23.44
53065,20180731,IPG,22.55
53065,20180831,IPG,23.35
53065,20180928,IPG,22.87
53065,20181031,IPG,23.16
53065,20181130,IPG,23.5
53065,20181231,IPG,20.63
53613,20130131,MU,7.56
53613,20130228,MU,8.375
53613,20130328,MU,9.975
53613,20130430,MU,9.42
53613,20130531,MU,11.68
53613,20130628,MU,14.33
53613,20130731,MU,13.24
53613,20130830,MU,13.57
53613,20130930,MU,17.469
53613,20131031,MU,17.68
53613,20131129,MU,21.1
53613,20131231,MU,21.75
53613,20140131,MU,23.04
53613,20140228,MU,24.19
53613,20140331,MU,23.66
53613,20140430,MU,26.12
53613,20140530,MU,28.59
53613,20140630,MU,32.95
53613,20140731,MU,30.55
53613,20140829,MU,32.6
53613,20140930,MU,34.26
53613,20141031,MU,33.09
53613,20141128,MU,35.95
53613,20141231,MU,35.01
53613,20150130,MU,29.265
53613,20150227,MU,30.67
53613,20150331,MU,27.13
53613,20150430,MU,28.13
53613,20150529,MU,27.93
53613,20150630,MU,18.84
53613,20150731,MU,18.51
53613,20150831,MU,16.41
53613,20150930,MU,14.98
53613,20151030,MU,16.56
53613,20151130,MU,15.93
53613,20151231,MU,14.16
53613,20160129,MU,11.03
53613,20160229,MU,10.63
53613,20160331,MU,10.47
53613,20160429,MU,10.75
53613,20160531,MU,12.72
53613,20160630,MU,13.76
53613,20160729,MU,13.74
53613,20160831,MU,16.49
53613,20160930,MU,17.78
53613,20161031,MU,17.16
53613,20161130,MU,19.53
53613,20161230,MU,21.92
53613,20170131,MU,24.11
53613,20170228,MU,23.44
53613,20170331,MU,28.9
53613,20170428,MU,27.67
53613,20170531,MU,30.77
53613,20170630,MU,29.86
53613,20170731,MU,28.12
53613,20170831,MU,31.97
53613,20170929,MU,39.33
53613,20171031,MU,44.31
53613,20171130,MU,42.39
53613,20171229,MU,41.12
53613,20180131,MU,43.72
53613,20180228,MU,48.81
53613,20180329,MU,52.14
53613,20180430,MU,45.98
53613,20180531,MU,57.59
53613,20180629,MU,52.44
53613,20180731,MU,52.79
53613,20180831,MU,52.52
53613,20180928,MU,45.23
53613,20181031,MU,37.72
53613,20181130,MU,38.56
53613,20181231,MU,31.73
54148,20130131,PHM,20.74
54148,20130228,PHM,19.18
54148,20130328,PHM,20.24
54148,20130430,PHM,20.99
54148,20130531,PHM,21.59
54148,20130628,PHM,18.97
54148,20130731,PHM,16.63
54148,20130830,PHM,15.39
54148,20130930,PHM,16.5
54148,20131031,PHM,17.65
54148,20131129,PHM,18.76
54148,20131231,PHM,20.37
54148,20140131,PHM,20.32
54148,20140228,PHM,20.99
54148,20140331,PHM,19.19
54148,20140430,PHM,18.39
54148,20140530,PHM,19.56
54148,20140630,PHM,20.16
54148,20140731,PHM,17.65
54148,20140829,PHM,19.22
54148,20140930,PHM,17.66
54148,20141031,PHM,19.19
54148,20141128,PHM,21.63
54148,20141231,PHM,21.46
54148,20150130,PHM,20.59
54148,20150227,PHM,22.56
54148,20150331,PHM,22.23
54148,20150430,PHM,19.3
54148,20150529,PHM,19.18
54148,20150630,PHM,20.15
54148,20150731,PHM,20.72
54148,20150831,PHM,20.69
54148,20150930,PHM,18.87
54148,20151030,PHM,18.33
54148,20151130,PHM,19.48
54148,20151231,PHM,17.82
54148,20160129,PHM,16.76
54148,20160229,PHM,17.19
54148,20160331,PHM,18.71
54148,20160429,PHM,18.39
54148,20160531,PHM,18.76
54148,20160630,PHM,19.49
54148,20160729,PHM,21.18
54148,20160831,PHM,21.37
54148,20160930,PHM,20.04
54148,20161031,PHM,18.6
54148,20161130,PHM,18.86
54148,20161230,PHM,18.38
54148,20170131,PHM,21.51
54148,20170228,PHM,22.05
54148,20170331,PHM,23.55
54148,20170428,PHM,22.67
54148,20170531,PHM,22.67
54148,20170630,PHM,24.53
54148,20170731,PHM,24.42
54148,20170831,PHM,25.82
54148,20170929,PHM,27.33
54148,20171031,PHM,30.23
54148,20171130,PHM,34.13
54148,20171229,PHM,33.25
54148,20180131,PHM,31.83
54148,20180228,PHM,28.07
54148,20180329,PHM,29.49
54148,20180430,PHM,30.36
54148,20180531,PHM,30.25
54148,20180629,PHM,28.75
54148,20180731,PHM,28.49
54148,20180831,PHM,27.95
54148,20180928,PHM,24.77
54148,20181031,PHM,24.57
54148,20181130,PHM,26.52
54148,20181231,PHM,25.99
55976,20130131,WMT,69.95
55976,20130228,WMT,70.78
55976,20130328,WMT,74.83
55976,20130430,WMT,77.72
55976,20130531,WMT,74.84
55976,20130628,WMT,74.49
55976,20130731,WMT,77.94
55976,20130830,WMT,72.98
55976,20130930,WMT,73.96
55976,20131031,WMT,76.75
55976,20131129,WMT,81.01
55976,20131231,WMT,78.69
55976,20140131,WMT,74.68
55976,20140228,WMT,74.7
55976,20140331,WMT,76.43
55976,20140430,WMT,79.71
55976,20140530,WMT,76.77
55976,20140630,WMT,75.07
55976,20140731,WMT,73.58
55976,20140829,WMT,75.5
55976,20140930,WMT,76.47
55976,20141031,WMT,76.27
55976,20141128,WMT,87.54
55976,20141231,WMT,85.88
55976,20150130,WMT,84.98
55976,20150227,WMT,83.93
55976,20150331,WMT,82.25
55976,20150430,WMT,78.05
55976,20150529,WMT,74.27
55976,20150630,WMT,70.93
55976,20150731,WMT,71.98
55976,20150831,WMT,64.73
55976,20150930,WMT,64.84
55976,20151030,WMT,57.24
55976,20151130,WMT,58.84
55976,20151231,WMT,61.3
55976,20160129,WMT,66.36
55976,20160229,WMT,66.34
55976,20160331,WMT,68.49
55976,20160429,WMT,66.87
55976,20160531,WMT,70.78
55976,20160630,WMT,73.02
55976,20160729,WMT,72.97
55976,20160831,WMT,71.44
55976,20160930,WMT,72.12
55976,20161031,WMT,70.02
55976,20161130,WMT,70.43
55976,20161230,WMT,69.12
55976,20170131,WMT,66.74
55976,20170228,WMT,70.93
55976,20170331,WMT,72.08
55976,20170428,WMT,75.18
55976,20170531,WMT,78.6
55976,20170630,WMT,75.68
55976,20170731,WMT,79.99
55976,20170831,WMT,78.07
55976,20170929,WMT,78.14
55976,20171031,WMT,87.31
55976,20171130,WMT,97.23
55976,20171229,WMT,98.75
55976,20180131,WMT,106.6
55976,20180228,WMT,90.01
55976,20180329,WMT,88.97
55976,20180430,WMT,88.46
55976,20180531,WMT,82.54
55976,20180629,WMT,85.65
55976,20180731,WMT,89.23
55976,20180831,WMT,95.86
55976,20180928,WMT,93.91
55976,20181031,WMT,100.28
55976,20181130,WMT,97.65
55976,20181231,WMT,93.15
56274,20130131,CAG,32.69
56274,20130228,CAG,34.11
56274,20130328,CAG,35.81
56274,20130430,CAG,35.37
56274,20130531,CAG,33.69
56274,20130628,CAG,34.93
56274,20130731,CAG,36.21
56274,20130830,CAG,33.82
56274,20130930,CAG,30.34
56274,20131031,CAG,31.81
56274,20131129,CAG,32.99
56274,20131231,CAG,33.7
56274,20140131,CAG,31.79
56274,20140228,CAG,28.4
56274,20140331,CAG,31.03
56274,20140430,CAG,30.51
56274,20140530,CAG,32.3
56274,20140630,CAG,29.68
56274,20140731,CAG,30.13
56274,20140829,CAG,32.2
56274,20140930,CAG,33.04
56274,20141031,CAG,34.35
56274,20141128,CAG,36.52
56274,20141231,CAG,36.28
56274,20150130,CAG,35.43
56274,20150227,CAG,34.98
56274,20150331,CAG,36.53
56274,20150430,CAG,36.15
56274,20150529,CAG,38.61
56274,20150630,CAG,43.72
56274,20150731,CAG,44.06
56274,20150831,CAG,41.68
56274,20150930,CAG,40.51
56274,20151030,CAG,40.55
56274,20151130,CAG,40.93
56274,20151231,CAG,42.16
56274,20160129,CAG,41.64
56274,20160229,CAG,42.06
56274,20160331,CAG,44.62
56274,20160429,CAG,44.56
56274,20160531,CAG,45.7
56274,20160630,CAG,47.81
56274,20160729,CAG,46.76
56274,20160831,CAG,46.61
56274,20160930,CAG,47.11
56274,20161031,CAG,48.18
56274,20161130,CAG,36.69
56274,20161230,CAG,39.55
56274,20170131,CAG,39.09
56274,20170228,CAG,41.21
56274,20170331,CAG,40.34
56274,20170428,CAG,38.78
56274,20170531,CAG,38.54
56274,20170630,CAG,35.76
56274,20170731,CAG,34.24
56274,20170831,CAG,32.46
56274,20170929,CAG,33.74
56274,20171031,CAG,34.16
56274,20171130,CAG,37.33
56274,20171229,CAG,37.67
56274,20180131,CAG,38
56274,20180228,CAG,36.13
56274,20180329,CAG,36.88
56274,20180430,CAG,37.07
56274,20180531,CAG,37.06
56274,20180629,CAG,35.73
56274,20180731,CAG,36.71
56274,20180831,CAG,36.75
56274,20180928,CAG,33.97
56274,20181031,CAG,35.6
56274,20181130,CAG,32.34
56274,20181231,CAG,21.36
56573,20130131,ITW,62.83
56573,20130228,ITW,61.5
56573,20130328,ITW,60.94
56573,20130430,ITW,64.56
56573,20130531,ITW,70.13
56573,20130628,ITW,69.17
56573,20130731,ITW,72.04
56573,20130830,ITW,71.47
56573,20130930,ITW,76.27
56573,20131031,ITW,78.79
56573,20131129,ITW,79.58
56573,20131231,ITW,84.08
56573,20140131,ITW,78.87
56573,20140228,ITW,82.5
56573,20140331,ITW,81.33
56573,20140430,ITW,85.23
56573,20140530,ITW,86.55
56573,20140630,ITW,87.56
56573,20140731,ITW,82.37
56573,20140829,ITW,88.21
56573,20140930,ITW,84.42
56573,20141031,ITW,91.05
56573,20141128,ITW,94.93
56573,20141231,ITW,94.7
56573,20150130,ITW,93.09
56573,20150227,ITW,98.86
56573,20150331,ITW,97.14
56573,20150430,ITW,93.58
56573,20150529,ITW,93.83
56573,20150630,ITW,91.79
56573,20150731,ITW,89.47
56573,20150831,ITW,84.53
56573,20150930,ITW,82.31
56573,20151030,ITW,91.94
56573,20151130,ITW,93.98
56573,20151231,ITW,92.68
56573,20160129,ITW,90.07
56573,20160229,ITW,94.25
56573,20160331,ITW,102.44
56573,20160429,ITW,104.52
56573,20160531,ITW,106.03
56573,20160630,ITW,104.16
56573,20160729,ITW,115.4
56573,20160831,ITW,118.85
56573,20160930,ITW,119.84
56573,20161031,ITW,113.57
56573,20161130,ITW,125.18
56573,20161230,ITW,122.46
56573,20170131,ITW,127.2
56573,20170228,ITW,132.00999
56573,20170331,ITW,132.47
56573,20170428,ITW,138.09
56573,20170531,ITW,141.22
56573,20170630,ITW,143.25
56573,20170731,ITW,140.71001
56573,20170831,ITW,137.50999
56573,20170929,ITW,147.96001
56573,20171031,ITW,156.52
56573,20171130,ITW,169.25
56573,20171229,ITW,166.85001
56573,20180131,ITW,173.67
56573,20180228,ITW,161.44
56573,20180329,ITW,156.66
56573,20180430,ITW,142.02
56573,20180531,ITW,143.7
56573,20180629,ITW,138.53999
56573,20180731,ITW,143.33
56573,20180831,ITW,138.88
56573,20180928,ITW,141.12
56573,20181031,ITW,127.57
56573,20181130,ITW,139.05
56573,20181231,ITW,126.69
57568,20130131,BLL,44.52
57568,20130228,BLL,44.41
57568,20130328,BLL,47.58
57568,20130430,BLL,44.12
57568,20130531,BLL,43.16
57568,20130628,BLL,41.54
57568,20130731,BLL,44.79
57568,20130830,BLL,44.42
57568,20130930,BLL,44.88
57568,20131031,BLL,48.89
57568,20131129,BLL,49.98
57568,20131231,BLL,51.66
57568,20140131,BLL,51.19
57568,20140228,BLL,55.56
57568,20140331,BLL,54.81
57568,20140430,BLL,56.19
57568,20140530,BLL,60.36
57568,20140630,BLL,62.68
57568,20140731,BLL,61.26
57568,20140829,BLL,64.1
57568,20140930,BLL,63.27
57568,20141031,BLL,64.43
57568,20141128,BLL,67.07
57568,20141231,BLL,68.17
57568,20150130,BLL,63.33
57568,20150227,BLL,71.71
57568,20150331,BLL,70.64
57568,20150430,BLL,73.41
57568,20150529,BLL,70.99
57568,20150630,BLL,70.15
57568,20150731,BLL,67.84
57568,20150831,BLL,65.91
57568,20150930,BLL,62.2
57568,20151030,BLL,68.5
57568,20151130,BLL,69.42
57568,20151231,BLL,72.73
57568,20160129,BLL,66.83
57568,20160229,BLL,66.23
57568,20160331,BLL,71.29
57568,20160429,BLL,71.38
57568,20160531,BLL,72.3
57568,20160630,BLL,72.29
57568,20160729,BLL,70.67
57568,20160831,BLL,79.19
57568,20160930,BLL,81.95
57568,20161031,BLL,77.07
57568,20161130,BLL,75.06
57568,20161230,BLL,75.07
57568,20170131,BLL,76.26
57568,20170228,BLL,73.53
57568,20170331,BLL,74.26
57568,20170428,BLL,76.89
57568,20170531,BLL,40.9
57568,20170630,BLL,42.21
57568,20170731,BLL,41.9
57568,20170831,BLL,39.99
57568,20170929,BLL,41.3
57568,20171031,BLL,42.93
57568,20171130,BLL,39.91
57568,20171229,BLL,37.85
57568,20180131,BLL,38.28
57568,20180228,BLL,39.95
57568,20180329,BLL,39.71
57568,20180430,BLL,40.09
57568,20180531,BLL,36.95
57568,20180629,BLL,35.55
57568,20180731,BLL,38.97
57568,20180831,BLL,41.88
57568,20180928,BLL,43.99
57568,20181031,BLL,44.8
57568,20181130,BLL,49.11
57568,20181231,BLL,45.98
57665,20130131,NKE,54.05
57665,20130228,NKE,54.46
57665,20130328,NKE,59.01
57665,20130430,NKE,63.6
57665,20130531,NKE,61.66
57665,20130628,NKE,63.68
57665,20130731,NKE,62.92
57665,20130830,NKE,62.82
57665,20130930,NKE,72.64
57665,20131031,NKE,75.76
57665,20131129,NKE,79.14
57665,20131231,NKE,78.64
57665,20140131,NKE,72.85
57665,20140228,NKE,78.3
57665,20140331,NKE,73.86
57665,20140430,NKE,72.95
57665,20140530,NKE,76.91
57665,20140630,NKE,77.55
57665,20140731,NKE,77.13
57665,20140829,NKE,78.55
57665,20140930,NKE,89.2
57665,20141031,NKE,92.97
57665,20141128,NKE,99.29
57665,20141231,NKE,96.15
57665,20150130,NKE,92.25
57665,20150227,NKE,97.12
57665,20150331,NKE,100.33
57665,20150430,NKE,98.84
57665,20150529,NKE,101.67
57665,20150630,NKE,108.02
57665,20150731,NKE,115.22
57665,20150831,NKE,111.75
57665,20150930,NKE,122.97
57665,20151030,NKE,131.03
57665,20151130,NKE,132.28
57665,20151231,NKE,62.5
